,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
1537,1537.0,0.25,0.25,0.8812260536398467
1538,1538.0,0.25,0.25,0.8659003831417624
1539,1539.0,0.25,0.25,0.89272030651341
1540,1540.0,0.25,0.25,0.8773946360153256
1541,1541.0,0.25,0.25,0.896551724137931
1542,1542.0,0.25,0.25,0.896551724137931
1543,1543.0,0.25,0.25,0.8735632183908046
1544,1544.0,0.25,0.25,0.8735632183908046
1545,1545.0,0.25,0.25,0.896551724137931
1546,1546.0,0.25,0.25,0.89272030651341
1547,1547.0,0.25,0.25,0.896551724137931
1548,1548.0,0.25,0.25,0.8850574712643678
1549,1549.0,0.25,0.25,0.8773946360153256
1550,1550.0,0.25,0.25,0.8773946360153256
1551,1551.0,0.25,0.25,0.8812260536398467
1552,1552.0,0.25,0.25,0.8888888888888888
1553,1553.0,0.25,0.25,0.89272030651341
1554,1554.0,0.25,0.25,0.89272030651341
1555,1555.0,0.25,0.25,0.89272030651341
1556,1556.0,0.25,0.25,0.8888888888888888
1557,1557.0,0.25,0.25,0.896551724137931
1558,1558.0,0.25,0.25,0.8812260536398467
1559,1559.0,0.25,0.25,0.8620689655172413
1560,1560.0,0.25,0.25,0.9003831417624522
1561,1561.0,0.25,0.25,0.8888888888888888
1562,1562.0,0.25,0.25,0.8888888888888888
1563,1563.0,0.25,0.25,0.89272030651341
1564,1564.0,0.25,0.25,0.8850574712643678
1565,1565.0,0.25,0.25,0.8850574712643678
1566,1566.0,0.25,0.25,0.8812260536398467
1567,1567.0,0.25,0.25,0.89272030651341
1568,1568.0,0.25,0.25,0.896551724137931
1569,1569.0,0.25,0.25,0.8850574712643678
1570,1570.0,0.25,0.25,0.89272030651341
1571,1571.0,0.25,0.25,0.896551724137931
1572,1572.0,0.25,0.25,0.896551724137931
1573,1573.0,0.25,0.25,0.896551724137931
1574,1574.0,0.25,0.25,0.896551724137931
1575,1575.0,0.25,0.25,0.8735632183908046
1576,1576.0,0.25,0.25,0.89272030651341
1577,1577.0,0.25,0.25,0.8888888888888888
1578,1578.0,0.25,0.25,0.8812260536398467
1579,1579.0,0.25,0.25,0.8812260536398467
1580,1580.0,0.25,0.25,0.8850574712643678
1581,1581.0,0.25,0.25,0.8888888888888888
1582,1582.0,0.25,0.25,0.89272030651341
1583,1583.0,0.25,0.25,0.896551724137931
1584,1584.0,0.25,0.25,0.89272030651341
1585,1585.0,0.25,0.25,0.896551724137931
1586,1586.0,0.25,0.25,0.9003831417624522
1587,1587.0,0.25,0.25,0.89272030651341
1588,1588.0,0.25,0.25,0.896551724137931
1589,1589.0,0.25,0.25,0.8888888888888888
1590,1590.0,0.25,0.25,0.8888888888888888
1591,1591.0,0.25,0.25,0.896551724137931
1592,1592.0,0.25,0.25,0.9042145593869731
1593,1593.0,0.25,0.25,0.896551724137931
